 ZONE i=641, j=65
 0.15209265E+02, 0.44569483E+00
 0.15249469E+02, 0.44723729E+00
 0.15289675E+02, 0.44877978E+00
 0.15329880E+02, 0.45032229E+00
 0.15370087E+02, 0.45186482E+00
 0.15410294E+02, 0.45340738E+00
 0.15450501E+02, 0.45494995E+00
 0.15490709E+02, 0.45649255E+00
 0.15530918E+02, 0.45803517E+00
 0.15571127E+02, 0.45957780E+00
 0.15611337E+02, 0.46112046E+00
 0.15651547E+02, 0.46266315E+00
 0.15691758E+02, 0.46420585E+00
 0.15731969E+02, 0.46574857E+00
 0.15772181E+02, 0.46729131E+00
 0.15812394E+02, 0.46883408E+00
 0.15852607E+02, 0.47037686E+00
 0.15892820E+02, 0.47191967E+00
 0.15933034E+02, 0.47346249E+00
 0.15973249E+02, 0.47500534E+00
 0.16013464E+02, 0.47654820E+00
 0.16053680E+02, 0.47809109E+00
 0.16093896E+02, 0.47963400E+00
 0.16134112E+02, 0.48117692E+00
 0.16174329E+02, 0.48271986E+00
 0.16214547E+02, 0.48426283E+00
 0.16254765E+02, 0.48580581E+00
 0.16294984E+02, 0.48734881E+00
 0.16335203E+02, 0.48889184E+00
 0.16375423E+02, 0.49043488E+00
 0.16415643E+02, 0.49197794E+00
 0.16455864E+02, 0.49352102E+00
 0.16496085E+02, 0.49506411E+00
 0.16536306E+02, 0.49660723E+00
 0.16576528E+02, 0.49815036E+00
 0.16616751E+02, 0.49969351E+00
 0.16656974E+02, 0.50123669E+00
 0.16697197E+02, 0.50277987E+00
 0.16737421E+02, 0.50432308E+00
 0.16777646E+02, 0.50586631E+00
 0.16817871E+02, 0.50740955E+00
 0.16858096E+02, 0.50895281E+00
 0.16898322E+02, 0.51049609E+00
 0.16938548E+02, 0.51203938E+00
 0.16978775E+02, 0.51358269E+00
 0.17019002E+02, 0.51512602E+00
 0.17059230E+02, 0.51666937E+00
 0.17099458E+02, 0.51821273E+00
 0.17139686E+02, 0.51975611E+00
 0.17179915E+02, 0.52129951E+00
 0.17220145E+02, 0.52284293E+00
 0.17260375E+02, 0.52438636E+00
 0.17300605E+02, 0.52592980E+00
 0.17340836E+02, 0.52747327E+00
 0.17381067E+02, 0.52901675E+00
 0.17421298E+02, 0.53056024E+00
 0.17461530E+02, 0.53210375E+00
 0.17501762E+02, 0.53364728E+00
 0.17541995E+02, 0.53519082E+00
 0.17582228E+02, 0.53673438E+00
 0.17622462E+02, 0.53827796E+00
 0.17662696E+02, 0.53982155E+00
 0.17702930E+02, 0.54136515E+00
 0.17743165E+02, 0.54290877E+00
 0.17783400E+02, 0.54445241E+00
 0.17823636E+02, 0.54599606E+00
 0.17863872E+02, 0.54753972E+00
 0.17904108E+02, 0.54908340E+00
 0.17944345E+02, 0.55062710E+00
 0.17984582E+02, 0.55217080E+00
 0.18024819E+02, 0.55371453E+00
 0.18065057E+02, 0.55525827E+00
 0.18105295E+02, 0.55680202E+00
 0.18145534E+02, 0.55834578E+00
 0.18185773E+02, 0.55988956E+00
 0.18226012E+02, 0.56143336E+00
 0.18266252E+02, 0.56297716E+00
 0.18306492E+02, 0.56452098E+00
 0.18346732E+02, 0.56606482E+00
 0.18386973E+02, 0.56760867E+00
 0.18427214E+02, 0.56915253E+00
 0.18467455E+02, 0.57069640E+00
 0.18507697E+02, 0.57224029E+00
 0.18547939E+02, 0.57378419E+00
 0.18588181E+02, 0.57532810E+00
 0.18628424E+02, 0.57687203E+00
 0.18668667E+02, 0.57841596E+00
 0.18708910E+02, 0.57995991E+00
 0.18749154E+02, 0.58150388E+00
 0.18789398E+02, 0.58304785E+00
 0.18829642E+02, 0.58459184E+00
 0.18869887E+02, 0.58613584E+00
 0.18910132E+02, 0.58767985E+00
 0.18950377E+02, 0.58922387E+00
 0.18990623E+02, 0.59076791E+00
 0.19030869E+02, 0.59231195E+00
 0.19071115E+02, 0.59385601E+00
 0.19111361E+02, 0.59540008E+00
 0.19151608E+02, 0.59694416E+00
 0.19191855E+02, 0.59848825E+00
 0.19232102E+02, 0.60003235E+00
 0.19272350E+02, 0.60157646E+00
 0.19312598E+02, 0.60312059E+00
 0.19352846E+02, 0.60466472E+00
 0.19393094E+02, 0.60620887E+00
 0.19433343E+02, 0.60775302E+00
 0.19473592E+02, 0.60929719E+00
 0.19513841E+02, 0.61084137E+00
 0.19554091E+02, 0.61238555E+00
 0.19594341E+02, 0.61392975E+00
 0.19634591E+02, 0.61547395E+00
 0.19674841E+02, 0.61701817E+00
 0.19715091E+02, 0.61856239E+00
 0.19755342E+02, 0.62010663E+00
 0.19795593E+02, 0.62165087E+00
 0.19835844E+02, 0.62319513E+00
 0.19876096E+02, 0.62473939E+00
 0.19916348E+02, 0.62628366E+00
 0.19956600E+02, 0.62782794E+00
 0.19996852E+02, 0.62937223E+00
 0.20037104E+02, 0.63091653E+00
 0.20077357E+02, 0.63246084E+00
 0.20117610E+02, 0.63400515E+00
 0.20157863E+02, 0.63554947E+00
 0.20198116E+02, 0.63709381E+00
 0.20238370E+02, 0.63863815E+00
 0.20278624E+02, 0.64018249E+00
 0.20318877E+02, 0.64172685E+00
 0.20359132E+02, 0.64327121E+00
 0.20399386E+02, 0.64481559E+00
 0.20439640E+02, 0.64635997E+00
 0.20479895E+02, 0.64790435E+00
 0.20520150E+02, 0.64944875E+00
 0.20560405E+02, 0.65099315E+00
 0.20600661E+02, 0.65253756E+00
 0.20640916E+02, 0.65408197E+00
 0.20681172E+02, 0.65562639E+00
 0.20721428E+02, 0.65717082E+00
 0.20761684E+02, 0.65871526E+00
 0.20801940E+02, 0.66025970E+00
 0.20842196E+02, 0.66180415E+00
 0.20882453E+02, 0.66334861E+00
 0.20922709E+02, 0.66489307E+00
 0.20962966E+02, 0.66643753E+00
 0.21003223E+02, 0.66798201E+00
 0.21043480E+02, 0.66952649E+00
 0.21083738E+02, 0.67107097E+00
 0.21123995E+02, 0.67261546E+00
 0.21164253E+02, 0.67415996E+00
 0.21204511E+02, 0.67570446E+00
 0.21244768E+02, 0.67724897E+00
 0.21285026E+02, 0.67879348E+00
 0.21325285E+02, 0.68033800E+00
 0.21365543E+02, 0.68188252E+00
 0.21405801E+02, 0.68342705E+00
 0.21446060E+02, 0.68497158E+00
 0.21486318E+02, 0.68651612E+00
 0.21526577E+02, 0.68806066E+00
 0.21566836E+02, 0.68960521E+00
 0.21607095E+02, 0.69114976E+00
 0.21647354E+02, 0.69269431E+00
 0.21687613E+02, 0.69423887E+00
 0.21727873E+02, 0.69578343E+00
 0.21768132E+02, 0.69732800E+00
 0.21808392E+02, 0.69887257E+00
 0.21848651E+02, 0.70041714E+00
 0.21888911E+02, 0.70196172E+00
 0.21929171E+02, 0.70350630E+00
 0.21969431E+02, 0.70505088E+00
 0.22009691E+02, 0.70659547E+00
 0.22049951E+02, 0.70814006E+00
 0.22090211E+02, 0.70968465E+00
 0.22130471E+02, 0.71122925E+00
 0.22170731E+02, 0.71277385E+00
 0.22210992E+02, 0.71431845E+00
 0.22251252E+02, 0.71586305E+00
 0.22291512E+02, 0.71740766E+00
 0.22331773E+02, 0.71895227E+00
 0.22372033E+02, 0.72049688E+00
 0.22412294E+02, 0.72204149E+00
 0.22452555E+02, 0.72358610E+00
 0.22492816E+02, 0.72513072E+00
 0.22533076E+02, 0.72667534E+00
 0.22573337E+02, 0.72821996E+00
 0.22613598E+02, 0.72976458E+00
 0.22653859E+02, 0.73130920E+00
 0.22694120E+02, 0.73285382E+00
 0.22734381E+02, 0.73439845E+00
 0.22774642E+02, 0.73594307E+00
 0.22814903E+02, 0.73748770E+00
 0.22855164E+02, 0.73903233E+00
 0.22895425E+02, 0.74057696E+00
 0.22935686E+02, 0.74212158E+00
 0.22975947E+02, 0.74366621E+00
 0.23016208E+02, 0.74521084E+00
 0.23056469E+02, 0.74675547E+00
 0.23096730E+02, 0.74830010E+00
 0.23136990E+02, 0.74984468E+00
 0.23178746E+02, 0.75144669E+00
 0.23222046E+02, 0.75310789E+00
 0.23266935E+02, 0.75483008E+00
 0.23313461E+02, 0.75661508E+00
 0.23361672E+02, 0.75846470E+00
 0.23411616E+02, 0.76038081E+00
 0.23463341E+02, 0.76236525E+00
 0.23516896E+02, 0.76441992E+00
 0.23572330E+02, 0.76654667E+00
 0.23629693E+02, 0.76874740E+00
 0.23689032E+02, 0.77102399E+00
 0.23750398E+02, 0.77337829E+00
 0.23813838E+02, 0.77581218E+00
 0.23879400E+02, 0.77832749E+00
 0.23947131E+02, 0.78092604E+00
 0.24017079E+02, 0.78360961E+00
 0.24089289E+02, 0.78637997E+00
 0.24163805E+02, 0.78923881E+00
 0.24240671E+02, 0.79218780E+00
 0.24319928E+02, 0.79522852E+00
 0.24401617E+02, 0.79836252E+00
 0.24485774E+02, 0.80159125E+00
 0.24572437E+02, 0.80491609E+00
 0.24661638E+02, 0.80833832E+00
 0.24753408E+02, 0.81185911E+00
 0.24847775E+02, 0.81547955E+00
 0.24944765E+02, 0.81920058E+00
 0.25044398E+02, 0.82302303E+00
 0.25146692E+02, 0.82694757E+00
 0.25251661E+02, 0.83097475E+00
 0.25359315E+02, 0.83510494E+00
 0.25469660E+02, 0.83933835E+00
 0.25582695E+02, 0.84367501E+00
 0.25698419E+02, 0.84811477E+00
 0.25816820E+02, 0.85265729E+00
 0.25937886E+02, 0.85730201E+00
 0.26061596E+02, 0.86204818E+00
 0.26187925E+02, 0.86689483E+00
 0.26316841E+02, 0.87184075E+00
 0.26448308E+02, 0.87688453E+00
 0.26582282E+02, 0.88202449E+00
 0.26718714E+02, 0.88725875E+00
 0.26857548E+02, 0.89258517E+00
 0.26998722E+02, 0.89800136E+00
 0.27142168E+02, 0.90350471E+00
 0.27287811E+02, 0.90909235E+00
 0.27435570E+02, 0.91476118E+00
 0.27585359E+02, 0.92050787E+00
 0.27737084E+02, 0.92632884E+00
 0.27890646E+02, 0.93222029E+00
 0.28045940E+02, 0.93817822E+00
 0.28202857E+02, 0.94419839E+00
 0.28361281E+02, 0.95027639E+00
 0.28521092E+02, 0.95640759E+00
 0.28682165E+02, 0.96258721E+00
 0.28844371E+02, 0.96881030E+00
 0.29007577E+02, 0.97507176E+00
 0.29171647E+02, 0.98136636E+00
 0.29336442E+02, 0.98768875E+00
 0.29501819E+02, 0.99403350E+00
 0.29667635E+02, 0.10003951E+01
 0.29833744E+02, 0.10067679E+01
 0.30000000E+02, 0.10131464E+01
 0.00000000E+00, 0.89940030E+00
 0.39775727E-01, 0.89940030E+00
 0.79553127E-01, 0.89940030E+00
 0.11933219E+00, 0.89940030E+00
 0.15911293E+00, 0.89940030E+00
 0.19889533E+00, 0.89940030E+00
 0.23867938E+00, 0.89940030E+00
 0.27846510E+00, 0.89940030E+00
 0.31825247E+00, 0.89940030E+00
 0.35804149E+00, 0.89940030E+00
 0.39783216E+00, 0.89940030E+00
 0.43762448E+00, 0.89940030E+00
 0.47741844E+00, 0.89940030E+00
 0.51721405E+00, 0.89940030E+00
 0.55701129E+00, 0.89940030E+00
 0.59681016E+00, 0.89940030E+00
 0.63661067E+00, 0.89940030E+00
 0.67641280E+00, 0.89940030E+00
 0.71621657E+00, 0.89940030E+00
 0.75602196E+00, 0.89940030E+00
 0.79582896E+00, 0.89940030E+00
 0.83563759E+00, 0.89940030E+00
 0.87544783E+00, 0.89940030E+00
 0.91525969E+00, 0.89940030E+00
 0.95507315E+00, 0.89940030E+00
 0.99488822E+00, 0.89940030E+00
 0.10347049E+01, 0.89940030E+00
 0.10745232E+01, 0.89940030E+00
 0.11143430E+01, 0.89940030E+00
 0.11541645E+01, 0.89940030E+00
 0.11939876E+01, 0.89940030E+00
 0.12338122E+01, 0.89940030E+00
 0.12736385E+01, 0.89940030E+00
 0.13134663E+01, 0.89940030E+00
 0.13532957E+01, 0.89940030E+00
 0.13931267E+01, 0.89940030E+00
 0.14329592E+01, 0.89940030E+00
 0.14727934E+01, 0.89940030E+00
 0.15126291E+01, 0.89940030E+00
 0.15524664E+01, 0.89940030E+00
 0.15923052E+01, 0.89940030E+00
 0.16321456E+01, 0.89940030E+00
 0.16719875E+01, 0.89940030E+00
 0.17118310E+01, 0.89940030E+00
 0.17516761E+01, 0.89940030E+00
 0.17915227E+01, 0.89940030E+00
 0.18313709E+01, 0.89940030E+00
 0.18712206E+01, 0.89940030E+00
 0.19110718E+01, 0.89940030E+00
 0.19509246E+01, 0.89940030E+00
 0.19907790E+01, 0.89940030E+00
 0.20306348E+01, 0.89940030E+00
 0.20704922E+01, 0.89940030E+00
 0.21103511E+01, 0.89940030E+00
 0.21502116E+01, 0.89940030E+00
 0.21900735E+01, 0.89940030E+00
 0.22299370E+01, 0.89940030E+00
 0.22698020E+01, 0.89940030E+00
 0.23096685E+01, 0.89940030E+00
 0.23495365E+01, 0.89940030E+00
 0.23894061E+01, 0.89940030E+00
 0.24292771E+01, 0.89940030E+00
 0.24691496E+01, 0.89940030E+00
 0.25090237E+01, 0.89940030E+00
 0.25488992E+01, 0.89940030E+00
 0.25887762E+01, 0.89940030E+00
 0.26286547E+01, 0.89940030E+00
 0.26685347E+01, 0.89940030E+00
 0.27084162E+01, 0.89940030E+00
 0.27482992E+01, 0.89940030E+00
 0.27881836E+01, 0.89940030E+00
 0.28280696E+01, 0.89940030E+00
 0.28679570E+01, 0.89940030E+00
 0.29078458E+01, 0.89940030E+00
 0.29477362E+01, 0.89940030E+00
 0.29876280E+01, 0.89940030E+00
 0.30275212E+01, 0.89940030E+00
 0.30674160E+01, 0.89940030E+00
 0.31073121E+01, 0.89940030E+00
 0.31472098E+01, 0.89940030E+00
 0.31871089E+01, 0.89940030E+00
 0.32270094E+01, 0.89940030E+00
 0.32669114E+01, 0.89940030E+00
 0.33068148E+01, 0.89940030E+00
 0.33467197E+01, 0.89940030E+00
 0.33866260E+01, 0.89940030E+00
 0.34265337E+01, 0.89423938E+00
 0.34664429E+01, 0.88907828E+00
 0.35063534E+01, 0.88391699E+00
 0.35462655E+01, 0.87875551E+00
 0.35861789E+01, 0.87359386E+00
 0.36260938E+01, 0.86843202E+00
 0.36660100E+01, 0.86326999E+00
 0.37059277E+01, 0.85810779E+00
 0.37458468E+01, 0.85294540E+00
 0.37857673E+01, 0.84778283E+00
 0.38256892E+01, 0.84262007E+00
 0.38656125E+01, 0.83745714E+00
 0.39055373E+01, 0.83229403E+00
 0.39454634E+01, 0.82713073E+00
 0.39853909E+01, 0.82196725E+00
 0.40253198E+01, 0.81680360E+00
 0.40652500E+01, 0.81163976E+00
 0.41051817E+01, 0.80647575E+00
 0.41451148E+01, 0.80131155E+00
 0.41850492E+01, 0.79614718E+00
 0.42249850E+01, 0.79098263E+00
 0.42649222E+01, 0.78581791E+00
 0.43048607E+01, 0.78065300E+00
 0.43448007E+01, 0.77548792E+00
 0.43847419E+01, 0.77032266E+00
 0.44246846E+01, 0.76515723E+00
 0.44646286E+01, 0.75999162E+00
 0.45045740E+01, 0.75482583E+00
 0.45445207E+01, 0.74965987E+00
 0.45844687E+01, 0.74449374E+00
 0.46244182E+01, 0.73932743E+00
 0.46643689E+01, 0.73416094E+00
 0.47043210E+01, 0.72899429E+00
 0.47442745E+01, 0.72382745E+00
 0.47842292E+01, 0.71866045E+00
 0.48241853E+01, 0.71349328E+00
 0.48641428E+01, 0.70832593E+00
 0.49041016E+01, 0.70315841E+00
 0.49440617E+01, 0.69799072E+00
 0.49840231E+01, 0.69282286E+00
 0.50239858E+01, 0.68765482E+00
 0.50639499E+01, 0.68248662E+00
 0.51039152E+01, 0.67731825E+00
 0.51438819E+01, 0.67214971E+00
 0.51838499E+01, 0.66698099E+00
 0.52238192E+01, 0.66181211E+00
 0.52637898E+01, 0.65664307E+00
 0.53037617E+01, 0.65147385E+00
 0.53437349E+01, 0.64630447E+00
 0.53837094E+01, 0.64113491E+00
 0.54236851E+01, 0.63596520E+00
 0.54636622E+01, 0.63079531E+00
 0.55036405E+01, 0.62562526E+00
 0.55436202E+01, 0.62045504E+00
 0.55836011E+01, 0.61528466E+00
 0.56235833E+01, 0.61011411E+00
 0.56635667E+01, 0.60494340E+00
 0.57035514E+01, 0.59977253E+00
 0.57435374E+01, 0.59011934E+00
 0.57835247E+01, 0.58046586E+00
 0.58235132E+01, 0.57081206E+00
 0.58635030E+01, 0.56115797E+00
 0.59034940E+01, 0.55150357E+00
 0.59434863E+01, 0.54184887E+00
 0.59834799E+01, 0.53219386E+00
 0.60234747E+01, 0.52253856E+00
 0.60634707E+01, 0.51288295E+00
 0.61034680E+01, 0.50322705E+00
 0.61434665E+01, 0.49357085E+00
 0.61834662E+01, 0.48391434E+00
 0.62234672E+01, 0.47425754E+00
 0.62634694E+01, 0.46460045E+00
 0.63034729E+01, 0.45494305E+00
 0.63434775E+01, 0.44528536E+00
 0.63834834E+01, 0.43562738E+00
 0.64234905E+01, 0.42596910E+00
 0.64634989E+01, 0.42148446E+00
 0.65035084E+01, 0.41699968E+00
 0.65435191E+01, 0.41251476E+00
 0.65835311E+01, 0.40802971E+00
 0.66235443E+01, 0.40354452E+00
 0.66635586E+01, 0.39905920E+00
 0.67035742E+01, 0.39457375E+00
 0.67435909E+01, 0.39008816E+00
 0.67836089E+01, 0.38560244E+00
 0.68236280E+01, 0.38111658E+00
 0.68636483E+01, 0.37663059E+00
 0.69036698E+01, 0.37214447E+00
 0.69436925E+01, 0.36765821E+00
 0.69837164E+01, 0.36317183E+00
 0.70237414E+01, 0.35868531E+00
 0.70637676E+01, 0.35419866E+00
 0.71037950E+01, 0.34971188E+00
 0.71438236E+01, 0.34522497E+00
 0.71838533E+01, 0.34073792E+00
 0.72238842E+01, 0.33625075E+00
 0.72639162E+01, 0.33176345E+00
 0.73039494E+01, 0.32727602E+00
 0.73439837E+01, 0.32727602E+00
 0.73840192E+01, 0.32727602E+00
 0.74240559E+01, 0.32727602E+00
 0.74640936E+01, 0.32727602E+00
 0.75041326E+01, 0.32727602E+00
 0.75441726E+01, 0.32727602E+00
 0.75842138E+01, 0.32727602E+00
 0.76242562E+01, 0.32727602E+00
 0.76642996E+01, 0.32727602E+00
 0.77043442E+01, 0.32727602E+00
 0.77443899E+01, 0.32727602E+00
 0.77844367E+01, 0.32727602E+00
 0.78244847E+01, 0.32727602E+00
 0.78645337E+01, 0.32727602E+00
 0.79045839E+01, 0.32727602E+00
 0.79446352E+01, 0.32727602E+00
 0.79846876E+01, 0.32727602E+00
 0.80247411E+01, 0.32727602E+00
 0.80647957E+01, 0.32727602E+00
 0.81048514E+01, 0.32727602E+00
 0.81449081E+01, 0.32727602E+00
 0.81849660E+01, 0.32727602E+00
 0.82250250E+01, 0.32727602E+00
 0.82650850E+01, 0.32727602E+00
 0.83051462E+01, 0.32727602E+00
 0.83452084E+01, 0.32727602E+00
 0.83852717E+01, 0.32727602E+00
 0.84253360E+01, 0.32727602E+00
 0.84654015E+01, 0.32727602E+00
 0.85054680E+01, 0.32727602E+00
 0.85455356E+01, 0.32727602E+00
 0.85856042E+01, 0.32727602E+00
 0.86256739E+01, 0.32727602E+00
 0.86657446E+01, 0.32727602E+00
 0.87058164E+01, 0.32727602E+00
 0.87458893E+01, 0.32727602E+00
 0.87859632E+01, 0.32727602E+00
 0.88260381E+01, 0.32727602E+00
 0.88661141E+01, 0.32727602E+00
 0.89061912E+01, 0.32727602E+00
 0.89462692E+01, 0.32727602E+00
 0.89863483E+01, 0.32727602E+00
 0.90264285E+01, 0.32727602E+00
 0.90665096E+01, 0.32727602E+00
 0.91065918E+01, 0.32727602E+00
 0.91466750E+01, 0.32727602E+00
 0.91867593E+01, 0.32727602E+00
 0.92268445E+01, 0.32727602E+00
 0.92669308E+01, 0.32727602E+00
 0.93070180E+01, 0.32727602E+00
 0.93471063E+01, 0.32727602E+00
 0.93871956E+01, 0.32727602E+00
 0.94272859E+01, 0.32727602E+00
 0.94673771E+01, 0.32727602E+00
 0.95074694E+01, 0.32727602E+00
 0.95475627E+01, 0.32727602E+00
 0.95876569E+01, 0.32727602E+00
 0.96277522E+01, 0.32727602E+00
 0.96678484E+01, 0.32727602E+00
 0.97079456E+01, 0.32727602E+00
 0.97480438E+01, 0.32727602E+00
 0.97881430E+01, 0.32727602E+00
 0.98282431E+01, 0.32727602E+00
 0.98683442E+01, 0.32727602E+00
 0.99084463E+01, 0.32727602E+00
 0.99485494E+01, 0.32727602E+00
 0.99886534E+01, 0.32727602E+00
 0.10028758E+02, 0.32727602E+00
 0.10068864E+02, 0.32727602E+00
 0.10108971E+02, 0.32727602E+00
 0.10149079E+02, 0.32727602E+00
 0.10189188E+02, 0.32727602E+00
 0.10229297E+02, 0.32727602E+00
 0.10269408E+02, 0.32727602E+00
 0.10309520E+02, 0.32727602E+00
 0.10349632E+02, 0.32727602E+00
 0.10389746E+02, 0.32727602E+00
 0.10429860E+02, 0.32727602E+00
 0.10469975E+02, 0.32727602E+00
 0.10510092E+02, 0.32727602E+00
 0.10550209E+02, 0.32727602E+00
 0.10590327E+02, 0.32727602E+00
 0.10630446E+02, 0.32727602E+00
 0.10670566E+02, 0.32727602E+00
 0.10710686E+02, 0.32727602E+00
 0.10750808E+02, 0.32727602E+00
 0.10790931E+02, 0.32727602E+00
 0.10831054E+02, 0.32727602E+00
 0.10871179E+02, 0.32727602E+00
 0.10911304E+02, 0.32727602E+00
 0.10951430E+02, 0.32727602E+00
 0.10991557E+02, 0.32727602E+00
 0.11031685E+02, 0.32727602E+00
 0.11071814E+02, 0.32727602E+00
 0.11111944E+02, 0.32727602E+00
 0.11152074E+02, 0.32727602E+00
 0.11192206E+02, 0.32727602E+00
 0.11232338E+02, 0.32727602E+00
 0.11272471E+02, 0.32727602E+00
 0.11312606E+02, 0.32727602E+00
 0.11352740E+02, 0.32727602E+00
 0.11392876E+02, 0.32727602E+00
 0.11433013E+02, 0.32727602E+00
 0.11473150E+02, 0.32727602E+00
 0.11513289E+02, 0.32727602E+00
 0.11553428E+02, 0.32727602E+00
 0.11593568E+02, 0.32727602E+00
 0.11633709E+02, 0.32727602E+00
 0.11673851E+02, 0.32727602E+00
 0.11713993E+02, 0.32727602E+00
 0.11754137E+02, 0.32889363E+00
 0.11794281E+02, 0.33051127E+00
 0.11834426E+02, 0.33212894E+00
 0.11874572E+02, 0.33374665E+00
 0.11914719E+02, 0.33536439E+00
 0.11954866E+02, 0.33698217E+00
 0.11995015E+02, 0.33859997E+00
 0.12035164E+02, 0.34021781E+00
 0.12075314E+02, 0.34183569E+00
 0.12115464E+02, 0.34345359E+00
 0.12155616E+02, 0.34507153E+00
 0.12195768E+02, 0.34668950E+00
 0.12235922E+02, 0.34830750E+00
 0.12276076E+02, 0.34992554E+00
 0.12316230E+02, 0.35154360E+00
 0.12356386E+02, 0.35316170E+00
 0.12396542E+02, 0.35477983E+00
 0.12436699E+02, 0.35639799E+00
 0.12476857E+02, 0.35801618E+00
 0.12517016E+02, 0.35963441E+00
 0.12557175E+02, 0.36125266E+00
 0.12597336E+02, 0.36287095E+00
 0.12637497E+02, 0.36448926E+00
 0.12677658E+02, 0.36610761E+00
 0.12717821E+02, 0.36772599E+00
 0.12757984E+02, 0.36934440E+00
 0.12798148E+02, 0.37096284E+00
 0.12838313E+02, 0.37258131E+00
 0.12878478E+02, 0.37419981E+00
 0.12918645E+02, 0.37581834E+00
 0.12958812E+02, 0.37743690E+00
 0.12998980E+02, 0.37905549E+00
 0.13039148E+02, 0.38067411E+00
 0.13079317E+02, 0.38229276E+00
 0.13119487E+02, 0.38391144E+00
 0.13159658E+02, 0.38553015E+00
 0.13199829E+02, 0.38714889E+00
 0.13240002E+02, 0.38876765E+00
 0.13280175E+02, 0.39038645E+00
 0.13320348E+02, 0.39200528E+00
 0.13360522E+02, 0.39362413E+00
 0.13400698E+02, 0.39524301E+00
 0.13440873E+02, 0.39686192E+00
 0.13481050E+02, 0.39848086E+00
 0.13521227E+02, 0.40009983E+00
 0.13561405E+02, 0.40171883E+00
 0.13601583E+02, 0.40333786E+00
 0.13641763E+02, 0.40495691E+00
 0.13681943E+02, 0.40657599E+00
 0.13722123E+02, 0.40819510E+00
 0.13762304E+02, 0.40981423E+00
 0.13802486E+02, 0.41143340E+00
 0.13842669E+02, 0.41305259E+00
 0.13882853E+02, 0.41467181E+00
 0.13923037E+02, 0.41629105E+00
 0.13963221E+02, 0.41791033E+00
 0.14003407E+02, 0.41952963E+00
 0.14043593E+02, 0.42114895E+00
 0.14083779E+02, 0.42276831E+00
 0.14123967E+02, 0.42438769E+00
 0.14164155E+02, 0.42600709E+00
 0.14204344E+02, 0.42762652E+00
 0.14244533E+02, 0.42924598E+00
 0.14284723E+02, 0.43086547E+00
 0.14324913E+02, 0.43248498E+00
 0.14365105E+02, 0.43410452E+00
 0.14405297E+02, 0.43572408E+00
 0.14445489E+02, 0.43734367E+00
 0.14485682E+02, 0.43896328E+00
 0.14525876E+02, 0.44058292E+00
 0.14566071E+02, 0.44220259E+00
 0.14606266E+02, 0.44382228E+00
 0.14646461E+02, 0.44544199E+00
 0.14686658E+02, 0.44706173E+00
 0.14726855E+02, 0.44868150E+00
 0.14767052E+02, 0.45030129E+00
 0.14807250E+02, 0.45192110E+00
 0.14847449E+02, 0.45354094E+00
 0.14887648E+02, 0.45516080E+00
 0.14927848E+02, 0.45678069E+00
 0.14968049E+02, 0.45840060E+00
 0.15008250E+02, 0.46002054E+00
 0.15048452E+02, 0.46164050E+00
 0.15088654E+02, 0.46326048E+00
 0.15128857E+02, 0.46488049E+00
 0.15169061E+02, 0.46650052E+00
 0.15209265E+02, 0.46812057E+00
 0.15249469E+02, 0.46974065E+00
 0.15289675E+02, 0.47136075E+00
 0.15329880E+02, 0.47298087E+00
 0.15370087E+02, 0.47460101E+00
 0.15410294E+02, 0.47622118E+00
 0.15450501E+02, 0.47784138E+00
 0.15490709E+02, 0.47946159E+00
 0.15530918E+02, 0.48108183E+00
 0.15571127E+02, 0.48270208E+00
 0.15611337E+02, 0.48432237E+00
 0.15651547E+02, 0.48594267E+00
 0.15691758E+02, 0.48756299E+00
 0.15731969E+02, 0.48918334E+00
 0.15772181E+02, 0.49080371E+00
 0.15812394E+02, 0.49242410E+00
 0.15852607E+02, 0.49404451E+00
 0.15892820E+02, 0.49566495E+00
 0.15933034E+02, 0.49728540E+00
 0.15973249E+02, 0.49890588E+00
 0.16013464E+02, 0.50052637E+00
 0.16053680E+02, 0.50214689E+00
 0.16093896E+02, 0.50376743E+00
 0.16134112E+02, 0.50538799E+00
 0.16174329E+02, 0.50700857E+00
 0.16214547E+02, 0.50862917E+00
 0.16254765E+02, 0.51024979E+00
 0.16294984E+02, 0.51187043E+00
 0.16335203E+02, 0.51349109E+00
 0.16375423E+02, 0.51511177E+00
 0.16415643E+02, 0.51673247E+00
 0.16455864E+02, 0.51835319E+00
 0.16496085E+02, 0.51997393E+00
 0.16536306E+02, 0.52159469E+00
 0.16576528E+02, 0.52321547E+00
 0.16616751E+02, 0.52483627E+00
 0.16656974E+02, 0.52645709E+00
 0.16697197E+02, 0.52807793E+00
 0.16737421E+02, 0.52969878E+00
 0.16777646E+02, 0.53131966E+00
 0.16817871E+02, 0.53294055E+00
 0.16858096E+02, 0.53456146E+00
 0.16898322E+02, 0.53618239E+00
 0.16938548E+02, 0.53780334E+00
 0.16978775E+02, 0.53942430E+00
 0.17019002E+02, 0.54104529E+00
 0.17059230E+02, 0.54266629E+00
 0.17099458E+02, 0.54428731E+00
 0.17139686E+02, 0.54590835E+00
 0.17179915E+02, 0.54752940E+00
 0.17220145E+02, 0.54915048E+00
 0.17260375E+02, 0.55077157E+00
 0.17300605E+02, 0.55239267E+00
 0.17340836E+02, 0.55401380E+00
 0.17381067E+02, 0.55563494E+00
 0.17421298E+02, 0.55725610E+00
 0.17461530E+02, 0.55887728E+00
 0.17501762E+02, 0.56049847E+00
