 ZONE i=321, j=33
 0.25796691E+02, 0.11120048E+01
 0.26041595E+02, 0.11242476E+01
 0.26297191E+02, 0.11370248E+01
 0.26563211E+02, 0.11503231E+01
 0.26839285E+02, 0.11641240E+01
 0.27124941E+02, 0.11784039E+01
 0.27419601E+02, 0.11931340E+01
 0.27722584E+02, 0.12082800E+01
 0.28033107E+02, 0.12238031E+01
 0.28350293E+02, 0.12396592E+01
 0.28673177E+02, 0.12558001E+01
 0.29000719E+02, 0.12721739E+01
 0.29331813E+02, 0.12887253E+01
 0.29665303E+02, 0.13053964E+01
 0.30000000E+02, 0.13221279E+01
 0.00000000E+00, 0.11121781E+01
 0.79553127E-01, 0.11121781E+01
 0.15911293E+00, 0.11121781E+01
 0.23867938E+00, 0.11121781E+01
 0.31825247E+00, 0.11121781E+01
 0.39783216E+00, 0.11121781E+01
 0.47741844E+00, 0.11121781E+01
 0.55701129E+00, 0.11121781E+01
 0.63661067E+00, 0.11121781E+01
 0.71621657E+00, 0.11121781E+01
 0.79582896E+00, 0.11121781E+01
 0.87544783E+00, 0.11121781E+01
 0.95507315E+00, 0.11121781E+01
 0.10347049E+01, 0.11121781E+01
 0.11143430E+01, 0.11121781E+01
 0.11939876E+01, 0.11121781E+01
 0.12736385E+01, 0.11121781E+01
 0.13532957E+01, 0.11121781E+01
 0.14329592E+01, 0.11121781E+01
 0.15126291E+01, 0.11121781E+01
 0.15923052E+01, 0.11121781E+01
 0.16719875E+01, 0.11121781E+01
 0.17516761E+01, 0.11121781E+01
 0.18313709E+01, 0.11121781E+01
 0.19110718E+01, 0.11121781E+01
 0.19907790E+01, 0.11121781E+01
 0.20704922E+01, 0.11121781E+01
 0.21502116E+01, 0.11121781E+01
 0.22299370E+01, 0.11121781E+01
 0.23096685E+01, 0.11121781E+01
 0.23894061E+01, 0.11121781E+01
 0.24691496E+01, 0.11121781E+01
 0.25488992E+01, 0.11121781E+01
 0.26286547E+01, 0.11121781E+01
 0.27084162E+01, 0.11121781E+01
 0.27881836E+01, 0.11121781E+01
 0.28679570E+01, 0.11121781E+01
 0.29477362E+01, 0.11121781E+01
 0.30275212E+01, 0.11121781E+01
 0.31073121E+01, 0.11121781E+01
 0.31871089E+01, 0.11121781E+01
 0.32669114E+01, 0.11121781E+01
 0.33467197E+01, 0.11121781E+01
 0.34265337E+01, 0.10983850E+01
 0.35063534E+01, 0.10845909E+01
 0.35861789E+01, 0.10707958E+01
 0.36660100E+01, 0.10569997E+01
 0.37458468E+01, 0.10432027E+01
 0.38256892E+01, 0.10294047E+01
 0.39055373E+01, 0.10156057E+01
 0.39853909E+01, 0.10018057E+01
 0.40652500E+01, 0.98800483E+00
 0.41451148E+01, 0.97420296E+00
 0.42249850E+01, 0.96040014E+00
 0.43048607E+01, 0.94659636E+00
 0.43847419E+01, 0.93279164E+00
 0.44646286E+01, 0.91898598E+00
 0.45445207E+01, 0.90517938E+00
 0.46244182E+01, 0.89137185E+00
 0.47043210E+01, 0.87756339E+00
 0.47842292E+01, 0.86375400E+00
 0.48641428E+01, 0.84994369E+00
 0.49440617E+01, 0.83613246E+00
 0.50239858E+01, 0.82232032E+00
 0.51039152E+01, 0.80850727E+00
 0.51838499E+01, 0.79469331E+00
 0.52637898E+01, 0.78087845E+00
 0.53437349E+01, 0.76706269E+00
 0.54236851E+01, 0.75324604E+00
 0.55036405E+01, 0.73942849E+00
 0.55836011E+01, 0.72561006E+00
 0.56635667E+01, 0.71179075E+00
 0.57435374E+01, 0.69047273E+00
 0.58235132E+01, 0.66915335E+00
 0.59034940E+01, 0.64783263E+00
 0.59834799E+01, 0.62651058E+00
 0.60634707E+01, 0.60518719E+00
 0.61434665E+01, 0.58386248E+00
 0.62234672E+01, 0.56253646E+00
 0.63034729E+01, 0.54120912E+00
 0.63834834E+01, 0.51988048E+00
 0.64634989E+01, 0.51237845E+00
 0.65435191E+01, 0.50487596E+00
 0.66235443E+01, 0.49737303E+00
 0.67035742E+01, 0.48986964E+00
 0.67836089E+01, 0.48236581E+00
 0.68636483E+01, 0.47486153E+00
 0.69436925E+01, 0.46735680E+00
 0.70237414E+01, 0.45985163E+00
 0.71037950E+01, 0.45234603E+00
 0.71838533E+01, 0.44483998E+00
 0.72639162E+01, 0.43733350E+00
 0.73439837E+01, 0.43733350E+00
 0.74240559E+01, 0.43733350E+00
 0.75041326E+01, 0.43733350E+00
 0.75842138E+01, 0.43733350E+00
 0.76642996E+01, 0.43733350E+00
 0.77443899E+01, 0.43733350E+00
 0.78244847E+01, 0.43733350E+00
 0.79045839E+01, 0.43733350E+00
 0.79846876E+01, 0.43733350E+00
 0.80647957E+01, 0.43733350E+00
 0.81449081E+01, 0.43733350E+00
 0.82250250E+01, 0.43733350E+00
 0.83051462E+01, 0.43733350E+00
 0.83852717E+01, 0.43733350E+00
 0.84654015E+01, 0.43733350E+00
 0.85455356E+01, 0.43733350E+00
 0.86256739E+01, 0.43733350E+00
 0.87058164E+01, 0.43733350E+00
 0.87859632E+01, 0.43733350E+00
 0.88661141E+01, 0.43733350E+00
 0.89462692E+01, 0.43733350E+00
 0.90264285E+01, 0.43733350E+00
 0.91065918E+01, 0.43733350E+00
 0.91867593E+01, 0.43733350E+00
 0.92669308E+01, 0.43733350E+00
 0.93471063E+01, 0.43733350E+00
 0.94272859E+01, 0.43733350E+00
 0.95074694E+01, 0.43733350E+00
 0.95876569E+01, 0.43733350E+00
 0.96678484E+01, 0.43733350E+00
 0.97480438E+01, 0.43733350E+00
 0.98282431E+01, 0.43733350E+00
 0.99084463E+01, 0.43733350E+00
 0.99886534E+01, 0.43733350E+00
 0.10068864E+02, 0.43733350E+00
 0.10149079E+02, 0.43733350E+00
 0.10229297E+02, 0.43733350E+00
 0.10309520E+02, 0.43733350E+00
 0.10389746E+02, 0.43733350E+00
 0.10469975E+02, 0.43733350E+00
 0.10550209E+02, 0.43733350E+00
 0.10630446E+02, 0.43733350E+00
 0.10710686E+02, 0.43733350E+00
 0.10790931E+02, 0.43733350E+00
 0.10871179E+02, 0.43733350E+00
 0.10951430E+02, 0.43733350E+00
 0.11031685E+02, 0.43733350E+00
 0.11111944E+02, 0.43733350E+00
 0.11192206E+02, 0.43733350E+00
 0.11272471E+02, 0.43733350E+00
 0.11352740E+02, 0.43733350E+00
 0.11433013E+02, 0.43733350E+00
 0.11513289E+02, 0.43733350E+00
 0.11593568E+02, 0.43733350E+00
 0.11673851E+02, 0.43733350E+00
 0.11754137E+02, 0.44165668E+00
 0.11834426E+02, 0.44598004E+00
 0.11914719E+02, 0.45030358E+00
 0.11995015E+02, 0.45462729E+00
 0.12075314E+02, 0.45895117E+00
 0.12155616E+02, 0.46327523E+00
 0.12235922E+02, 0.46759947E+00
 0.12316230E+02, 0.47192387E+00
 0.12396542E+02, 0.47624845E+00
 0.12476857E+02, 0.48057319E+00
 0.12557175E+02, 0.48489810E+00
 0.12637497E+02, 0.48922318E+00
 0.12717821E+02, 0.49354842E+00
 0.12798148E+02, 0.49787382E+00
 0.12878478E+02, 0.50219939E+00
 0.12958812E+02, 0.50652512E+00
 0.13039148E+02, 0.51085101E+00
 0.13119487E+02, 0.51517706E+00
 0.13199829E+02, 0.51950326E+00
 0.13280175E+02, 0.52382962E+00
 0.13360522E+02, 0.52815614E+00
 0.13440873E+02, 0.53248281E+00
 0.13521227E+02, 0.53680963E+00
 0.13601583E+02, 0.54113660E+00
 0.13681943E+02, 0.54546372E+00
 0.13762304E+02, 0.54979099E+00
 0.13842669E+02, 0.55411841E+00
 0.13923037E+02, 0.55844597E+00
 0.14003407E+02, 0.56277368E+00
 0.14083779E+02, 0.56710154E+00
 0.14164155E+02, 0.57142953E+00
 0.14244533E+02, 0.57575766E+00
 0.14324913E+02, 0.58008594E+00
 0.14405297E+02, 0.58441435E+00
 0.14485682E+02, 0.58874290E+00
 0.14566071E+02, 0.59307159E+00
 0.14646461E+02, 0.59740041E+00
 0.14726855E+02, 0.60172937E+00
 0.14807250E+02, 0.60605845E+00
 0.14887648E+02, 0.61038767E+00
 0.14968049E+02, 0.61471702E+00
 0.15048452E+02, 0.61904649E+00
 0.15128857E+02, 0.62337609E+00
 0.15209265E+02, 0.62770582E+00
 0.15289675E+02, 0.63203567E+00
 0.15370087E+02, 0.63636565E+00
 0.15450501E+02, 0.64069575E+00
 0.15530918E+02, 0.64502597E+00
 0.15611337E+02, 0.64935630E+00
 0.15691758E+02, 0.65368676E+00
 0.15772181E+02, 0.65801733E+00
 0.15852607E+02, 0.66234802E+00
 0.15933034E+02, 0.66667882E+00
 0.16013464E+02, 0.67100974E+00
 0.16093896E+02, 0.67534077E+00
 0.16174329E+02, 0.67967191E+00
 0.16254765E+02, 0.68400315E+00
 0.16335203E+02, 0.68833451E+00
 0.16415643E+02, 0.69266597E+00
 0.16496085E+02, 0.69699754E+00
 0.16576528E+02, 0.70132921E+00
 0.16656974E+02, 0.70566099E+00
 0.16737421E+02, 0.70999286E+00
 0.16817871E+02, 0.71432484E+00
 0.16898322E+02, 0.71865692E+00
 0.16978775E+02, 0.72298909E+00
 0.17059230E+02, 0.72732136E+00
 0.17139686E+02, 0.73165373E+00
 0.17220145E+02, 0.73598619E+00
 0.17300605E+02, 0.74031874E+00
 0.17381067E+02, 0.74465139E+00
 0.17461530E+02, 0.74898412E+00
 0.17541995E+02, 0.75331695E+00
 0.17622462E+02, 0.75764986E+00
 0.17702930E+02, 0.76198286E+00
 0.17783400E+02, 0.76631594E+00
 0.17863872E+02, 0.77064911E+00
 0.17944345E+02, 0.77498236E+00
 0.18024819E+02, 0.77931569E+00
 0.18105295E+02, 0.78364910E+00
 0.18185773E+02, 0.78798259E+00
 0.18266252E+02, 0.79231616E+00
 0.18346732E+02, 0.79664980E+00
 0.18427214E+02, 0.80098352E+00
 0.18507697E+02, 0.80531732E+00
 0.18588181E+02, 0.80965118E+00
 0.18668667E+02, 0.81398512E+00
 0.18749154E+02, 0.81831913E+00
 0.18829642E+02, 0.82265320E+00
 0.18910132E+02, 0.82698734E+00
 0.18990623E+02, 0.83132155E+00
 0.19071115E+02, 0.83565583E+00
 0.19151608E+02, 0.83999017E+00
 0.19232102E+02, 0.84432457E+00
 0.19312598E+02, 0.84865903E+00
 0.19393094E+02, 0.85299355E+00
 0.19473592E+02, 0.85732813E+00
 0.19554091E+02, 0.86166276E+00
 0.19634591E+02, 0.86599746E+00
 0.19715091E+02, 0.87033220E+00
 0.19795593E+02, 0.87466700E+00
 0.19876096E+02, 0.87900186E+00
 0.19956600E+02, 0.88333676E+00
 0.20037104E+02, 0.88767171E+00
 0.20117610E+02, 0.89200672E+00
 0.20198116E+02, 0.89634176E+00
 0.20278624E+02, 0.90067686E+00
 0.20359132E+02, 0.90501200E+00
 0.20439640E+02, 0.90934718E+00
 0.20520150E+02, 0.91368240E+00
 0.20600661E+02, 0.91801767E+00
 0.20681172E+02, 0.92235297E+00
 0.20761684E+02, 0.92668832E+00
 0.20842196E+02, 0.93102370E+00
 0.20922709E+02, 0.93535911E+00
 0.21003223E+02, 0.93969456E+00
 0.21083738E+02, 0.94403004E+00
 0.21164253E+02, 0.94836556E+00
 0.21244768E+02, 0.95270110E+00
 0.21325285E+02, 0.95703668E+00
 0.21405801E+02, 0.96137228E+00
 0.21486318E+02, 0.96570791E+00
 0.21566836E+02, 0.97004356E+00
 0.21647354E+02, 0.97437924E+00
 0.21727873E+02, 0.97871495E+00
 0.21808392E+02, 0.98305067E+00
 0.21888911E+02, 0.98738641E+00
 0.21969431E+02, 0.99172218E+00
 0.22049951E+02, 0.99605796E+00
 0.22130471E+02, 0.10003938E+01
 0.22210992E+02, 0.10047296E+01
 0.22291512E+02, 0.10090654E+01
 0.22372033E+02, 0.10134012E+01
 0.22452555E+02, 0.10177371E+01
 0.22533076E+02, 0.10220729E+01
 0.22613598E+02, 0.10264088E+01
 0.22694120E+02, 0.10307447E+01
 0.22774642E+02, 0.10350806E+01
 0.22855164E+02, 0.10394165E+01
 0.22935686E+02, 0.10437524E+01
 0.23016208E+02, 0.10480882E+01
 0.23096730E+02, 0.10524241E+01
 0.23177245E+02, 0.10567597E+01
 0.23263916E+02, 0.10614267E+01
 0.23357127E+02, 0.10664458E+01
 0.23457269E+02, 0.10718382E+01
 0.23564742E+02, 0.10776253E+01
 0.23679948E+02, 0.10838288E+01
 0.23803290E+02, 0.10904705E+01
 0.23935168E+02, 0.10975717E+01
 0.24075970E+02, 0.11051536E+01
 0.24226073E+02, 0.11132362E+01
 0.24385831E+02, 0.11218387E+01
 0.24555573E+02, 0.11309788E+01
 0.24735591E+02, 0.11406723E+01
 0.24926137E+02, 0.11509327E+01
 0.25127412E+02, 0.11617708E+01
 0.25339558E+02, 0.11731943E+01
 0.25562651E+02, 0.11852072E+01
 0.25796691E+02, 0.11978096E+01
 0.26041595E+02, 0.12109970E+01
 0.26297191E+02, 0.12247602E+01
 0.26563211E+02, 0.12390846E+01
 0.26839285E+02, 0.12539505E+01
 0.27124941E+02, 0.12693322E+01
 0.27419601E+02, 0.12851989E+01
 0.27722584E+02, 0.13015137E+01
 0.28033107E+02, 0.13182345E+01
 0.28350293E+02, 0.13353140E+01
 0.28673177E+02, 0.13527005E+01
 0.29000719E+02, 0.13703377E+01
 0.29331813E+02, 0.13881662E+01
 0.29665303E+02, 0.14061237E+01
 0.30000000E+02, 0.14241463E+01
 0.00000000E+00, 0.11727538E+01
 0.79553127E-01, 0.11727538E+01
 0.15911293E+00, 0.11727538E+01
 0.23867938E+00, 0.11727538E+01
 0.31825247E+00, 0.11727538E+01
 0.39783216E+00, 0.11727538E+01
 0.47741844E+00, 0.11727538E+01
 0.55701129E+00, 0.11727538E+01
 0.63661067E+00, 0.11727538E+01
 0.71621657E+00, 0.11727538E+01
 0.79582896E+00, 0.11727538E+01
 0.87544783E+00, 0.11727538E+01
 0.95507315E+00, 0.11727538E+01
 0.10347049E+01, 0.11727538E+01
 0.11143430E+01, 0.11727538E+01
 0.11939876E+01, 0.11727538E+01
 0.12736385E+01, 0.11727538E+01
 0.13532957E+01, 0.11727538E+01
 0.14329592E+01, 0.11727538E+01
 0.15126291E+01, 0.11727538E+01
 0.15923052E+01, 0.11727538E+01
 0.16719875E+01, 0.11727538E+01
 0.17516761E+01, 0.11727538E+01
 0.18313709E+01, 0.11727538E+01
 0.19110718E+01, 0.11727538E+01
 0.19907790E+01, 0.11727538E+01
 0.20704922E+01, 0.11727538E+01
 0.21502116E+01, 0.11727538E+01
 0.22299370E+01, 0.11727538E+01
 0.23096685E+01, 0.11727538E+01
 0.23894061E+01, 0.11727538E+01
 0.24691496E+01, 0.11727538E+01
 0.25488992E+01, 0.11727538E+01
 0.26286547E+01, 0.11727538E+01
 0.27084162E+01, 0.11727538E+01
 0.27881836E+01, 0.11727538E+01
 0.28679570E+01, 0.11727538E+01
 0.29477362E+01, 0.11727538E+01
 0.30275212E+01, 0.11727538E+01
 0.31073121E+01, 0.11727538E+01
 0.31871089E+01, 0.11727538E+01
 0.32669114E+01, 0.11727538E+01
 0.33467197E+01, 0.11727538E+01
 0.34265337E+01, 0.11579725E+01
 0.35063534E+01, 0.11431901E+01
 0.35861789E+01, 0.11284067E+01
 0.36660100E+01, 0.11136222E+01
 0.37458468E+01, 0.10988367E+01
 0.38256892E+01, 0.10840502E+01
 0.39055373E+01, 0.10692626E+01
 0.39853909E+01, 0.10544739E+01
 0.40652500E+01, 0.10396843E+01
 0.41451148E+01, 0.10248936E+01
 0.42249850E+01, 0.10101019E+01
 0.43048607E+01, 0.99530914E+00
 0.43847419E+01, 0.98051540E+00
 0.44646286E+01, 0.96572065E+00
 0.45445207E+01, 0.95092489E+00
 0.46244182E+01, 0.93612813E+00
 0.47043210E+01, 0.92133038E+00
 0.47842292E+01, 0.90653163E+00
 0.48641428E+01, 0.89173190E+00
 0.49440617E+01, 0.87693118E+00
 0.50239858E+01, 0.86212948E+00
 0.51039152E+01, 0.84732681E+00
 0.51838499E+01, 0.83252317E+00
 0.52637898E+01, 0.81771856E+00
 0.53437349E+01, 0.80291299E+00
 0.54236851E+01, 0.78810645E+00
 0.55036405E+01, 0.77329897E+00
 0.55836011E+01, 0.75849053E+00
 0.56635667E+01, 0.74368115E+00
 0.57435374E+01, 0.72179052E+00
 0.58235132E+01, 0.69989849E+00
 0.59034940E+01, 0.67800509E+00
 0.59834799E+01, 0.65611031E+00
 0.60634707E+01, 0.63421417E+00
 0.61434665E+01, 0.61231667E+00
 0.62234672E+01, 0.59041782E+00
 0.63034729E+01, 0.56851762E+00
 0.63834834E+01, 0.54661608E+00
 0.64634989E+01, 0.53953180E+00
 0.65435191E+01, 0.53244710E+00
 0.66235443E+01, 0.52536196E+00
 0.67035742E+01, 0.51827641E+00
 0.67836089E+01, 0.51119042E+00
 0.68636483E+01, 0.50410402E+00
 0.69436925E+01, 0.49701720E+00
 0.70237414E+01, 0.48992996E+00
 0.71037950E+01, 0.48284230E+00
 0.71838533E+01, 0.47575424E+00
 0.72639162E+01, 0.46866576E+00
 0.73439837E+01, 0.46866576E+00
 0.74240559E+01, 0.46866576E+00
 0.75041326E+01, 0.46866576E+00
 0.75842138E+01, 0.46866576E+00
 0.76642996E+01, 0.46866576E+00
 0.77443899E+01, 0.46866576E+00
 0.78244847E+01, 0.46866576E+00
 0.79045839E+01, 0.46866576E+00
 0.79846876E+01, 0.46866576E+00
 0.80647957E+01, 0.46866576E+00
 0.81449081E+01, 0.46866576E+00
 0.82250250E+01, 0.46866576E+00
 0.83051462E+01, 0.46866576E+00
 0.83852717E+01, 0.46866576E+00
 0.84654015E+01, 0.46866576E+00
 0.85455356E+01, 0.46866576E+00
 0.86256739E+01, 0.46866576E+00
 0.87058164E+01, 0.46866576E+00
 0.87859632E+01, 0.46866576E+00
 0.88661141E+01, 0.46866576E+00
 0.89462692E+01, 0.46866576E+00
 0.90264285E+01, 0.46866576E+00
 0.91065918E+01, 0.46866576E+00
 0.91867593E+01, 0.46866576E+00
 0.92669308E+01, 0.46866576E+00
 0.93471063E+01, 0.46866576E+00
 0.94272859E+01, 0.46866576E+00
 0.95074694E+01, 0.46866576E+00
 0.95876569E+01, 0.46866576E+00
 0.96678484E+01, 0.46866576E+00
 0.97480438E+01, 0.46866576E+00
 0.98282431E+01, 0.46866576E+00
 0.99084463E+01, 0.46866576E+00
 0.99886534E+01, 0.46866576E+00
 0.10068864E+02, 0.46866576E+00
 0.10149079E+02, 0.46866576E+00
 0.10229297E+02, 0.46866576E+00
 0.10309520E+02, 0.46866576E+00
 0.10389746E+02, 0.46866576E+00
 0.10469975E+02, 0.46866576E+00
 0.10550209E+02, 0.46866576E+00
 0.10630446E+02, 0.46866576E+00
 0.10710686E+02, 0.46866576E+00
 0.10790931E+02, 0.46866576E+00
 0.10871179E+02, 0.46866576E+00
 0.10951430E+02, 0.46866576E+00
 0.11031685E+02, 0.46866576E+00
 0.11111944E+02, 0.46866576E+00
 0.11192206E+02, 0.46866576E+00
 0.11272471E+02, 0.46866576E+00
 0.11352740E+02, 0.46866576E+00
 0.11433013E+02, 0.46866576E+00
 0.11513289E+02, 0.46866576E+00
 0.11593568E+02, 0.46866576E+00
 0.11673851E+02, 0.46866576E+00
 0.11754137E+02, 0.47329867E+00
 0.11834426E+02, 0.47793177E+00
 0.11914719E+02, 0.48256506E+00
 0.11995015E+02, 0.48719854E+00
 0.12075314E+02, 0.49183220E+00
 0.12155616E+02, 0.49646606E+00
 0.12235922E+02, 0.50110009E+00
 0.12316230E+02, 0.50573431E+00
 0.12396542E+02, 0.51036872E+00
 0.12476857E+02, 0.51500330E+00
 0.12557175E+02, 0.51963807E+00
 0.12637497E+02, 0.52427301E+00
 0.12717821E+02, 0.52890813E+00
 0.12798148E+02, 0.53354342E+00
 0.12878478E+02, 0.53817889E+00
 0.12958812E+02, 0.54281453E+00
 0.13039148E+02, 0.54745034E+00
 0.13119487E+02, 0.55208632E+00
 0.13199829E+02, 0.55672247E+00
 0.13280175E+02, 0.56135879E+00
 0.13360522E+02, 0.56599527E+00
 0.13440873E+02, 0.57063192E+00
 0.13521227E+02, 0.57526873E+00
 0.13601583E+02, 0.57990571E+00
 0.13681943E+02, 0.58454284E+00
 0.13762304E+02, 0.58918013E+00
 0.13842669E+02, 0.59381759E+00
 0.13923037E+02, 0.59845519E+00
 0.14003407E+02, 0.60309296E+00
 0.14083779E+02, 0.60773087E+00
 0.14164155E+02, 0.61236894E+00
 0.14244533E+02, 0.61700716E+00
 0.14324913E+02, 0.62164553E+00
 0.14405297E+02, 0.62628405E+00
 0.14485682E+02, 0.63092271E+00
 0.14566071E+02, 0.63556152E+00
 0.14646461E+02, 0.64020048E+00
 0.14726855E+02, 0.64483957E+00
 0.14807250E+02, 0.64947881E+00
 0.14887648E+02, 0.65411819E+00
 0.14968049E+02, 0.65875771E+00
 0.15048452E+02, 0.66339736E+00
 0.15128857E+02, 0.66803716E+00
 0.15209265E+02, 0.67267708E+00
 0.15289675E+02, 0.67731714E+00
 0.15370087E+02, 0.68195733E+00
 0.15450501E+02, 0.68659766E+00
 0.15530918E+02, 0.69123811E+00
 0.15611337E+02, 0.69587869E+00
 0.15691758E+02, 0.70051939E+00
 0.15772181E+02, 0.70516023E+00
 0.15852607E+02, 0.70980118E+00
 0.15933034E+02, 0.71444226E+00
 0.16013464E+02, 0.71908346E+00
 0.16093896E+02, 0.72372478E+00
 0.16174329E+02, 0.72836622E+00
 0.16254765E+02, 0.73300777E+00
 0.16335203E+02, 0.73764944E+00
 0.16415643E+02, 0.74229123E+00
 0.16496085E+02, 0.74693313E+00
 0.16576528E+02, 0.75157514E+00
 0.16656974E+02, 0.75621726E+00
 0.16737421E+02, 0.76085948E+00
 0.16817871E+02, 0.76550182E+00
 0.16898322E+02, 0.77014426E+00
 0.16978775E+02, 0.77478681E+00
 0.17059230E+02, 0.77942946E+00
 0.17139686E+02, 0.78407222E+00
 0.17220145E+02, 0.78871507E+00
 0.17300605E+02, 0.79335803E+00
 0.17381067E+02, 0.79800108E+00
 0.17461530E+02, 0.80264423E+00
 0.17541995E+02, 0.80728747E+00
 0.17622462E+02, 0.81193081E+00
 0.17702930E+02, 0.81657424E+00
 0.17783400E+02, 0.82121776E+00
 0.17863872E+02, 0.82586138E+00
 0.17944345E+02, 0.83050508E+00
 0.18024819E+02, 0.83514886E+00
 0.18105295E+02, 0.83979274E+00
 0.18185773E+02, 0.84443670E+00
 0.18266252E+02, 0.84908074E+00
 0.18346732E+02, 0.85372486E+00
 0.18427214E+02, 0.85836907E+00
 0.18507697E+02, 0.86301335E+00
 0.18588181E+02, 0.86765771E+00
 0.18668667E+02, 0.87230215E+00
 0.18749154E+02, 0.87694666E+00
 0.18829642E+02, 0.88159124E+00
 0.18910132E+02, 0.88623590E+00
 0.18990623E+02, 0.89088063E+00
 0.19071115E+02, 0.89552543E+00
 0.19151608E+02, 0.90017029E+00
 0.19232102E+02, 0.90481523E+00
 0.19312598E+02, 0.90946022E+00
 0.19393094E+02, 0.91410529E+00
 0.19473592E+02, 0.91875041E+00
 0.19554091E+02, 0.92339560E+00
 0.19634591E+02, 0.92804085E+00
 0.19715091E+02, 0.93268615E+00
 0.19795593E+02, 0.93733151E+00
 0.19876096E+02, 0.94197693E+00
 0.19956600E+02, 0.94662240E+00
 0.20037104E+02, 0.95126793E+00
 0.20117610E+02, 0.95591351E+00
 0.20198116E+02, 0.96055914E+00
 0.20278624E+02, 0.96520481E+00
 0.20359132E+02, 0.96985054E+00
 0.20439640E+02, 0.97449631E+00
 0.20520150E+02, 0.97914213E+00
 0.20600661E+02, 0.98378799E+00
 0.20681172E+02, 0.98843389E+00
 0.20761684E+02, 0.99307983E+00
 0.20842196E+02, 0.99772582E+00
 0.20922709E+02, 0.10023718E+01
 0.21003223E+02, 0.10070179E+01
 0.21083738E+02, 0.10116640E+01
 0.21164253E+02, 0.10163101E+01
 0.21244768E+02, 0.10209563E+01
 0.21325285E+02, 0.10256025E+01
 0.21405801E+02, 0.10302487E+01
 0.21486318E+02, 0.10348949E+01
 0.21566836E+02, 0.10395412E+01
 0.21647354E+02, 0.10441875E+01
 0.21727873E+02, 0.10488339E+01
 0.21808392E+02, 0.10534802E+01
 0.21888911E+02, 0.10581266E+01
 0.21969431E+02, 0.10627730E+01
 0.22049951E+02, 0.10674194E+01
 0.22130471E+02, 0.10720658E+01
 0.22210992E+02, 0.10767123E+01
 0.22291512E+02, 0.10813587E+01
 0.22372033E+02, 0.10860052E+01
 0.22452555E+02, 0.10906517E+01
 0.22533076E+02, 0.10952982E+01
 0.22613598E+02, 0.10999447E+01
 0.22694120E+02, 0.11045912E+01
 0.22774642E+02, 0.11092377E+01
 0.22855164E+02, 0.11138843E+01
 0.22935686E+02, 0.11185308E+01
 0.23016208E+02, 0.11231773E+01
 0.23096730E+02, 0.11278239E+01
 0.23177245E+02, 0.11324700E+01
 0.23263916E+02, 0.11374714E+01
 0.23357127E+02, 0.11428501E+01
 0.23457269E+02, 0.11486288E+01
 0.23564742E+02, 0.11548305E+01
 0.23679948E+02, 0.11614785E+01
 0.23803290E+02, 0.11685960E+01
 0.23935168E+02, 0.11762060E+01
 0.24075970E+02, 0.11843310E+01
 0.24226073E+02, 0.11929927E+01
 0.24385831E+02, 0.12022116E+01
 0.24555573E+02, 0.12120065E+01
 0.24735591E+02, 0.12223944E+01
 0.24926137E+02, 0.12333899E+01
 0.25127412E+02, 0.12450045E+01
 0.25339558E+02, 0.12572464E+01
 0.25562651E+02, 0.12701200E+01
 0.25796691E+02, 0.12836253E+01
 0.26041595E+02, 0.12977575E+01
 0.26297191E+02, 0.13125067E+01
 0.26563211E+02, 0.13278574E+01
 0.26839285E+02, 0.13437883E+01
 0.27124941E+02, 0.13602721E+01
 0.27419601E+02, 0.13772755E+01
 0.27722584E+02, 0.13947591E+01
 0.28033107E+02, 0.14126778E+01
 0.28350293E+02, 0.14309811E+01
 0.28673177E+02, 0.14496132E+01
 0.29000719E+02, 0.14685140E+01
 0.29331813E+02, 0.14876198E+01
 0.29665303E+02, 0.15068638E+01
 0.30000000E+02, 0.15261776E+01
 0.00000000E+00, 0.12333333E+01
 0.79553127E-01, 0.12333333E+01
 0.15911293E+00, 0.12333333E+01
 0.23867938E+00, 0.12333333E+01
 0.31825247E+00, 0.12333333E+01
 0.39783216E+00, 0.12333333E+01
 0.47741844E+00, 0.12333333E+01
 0.55701129E+00, 0.12333333E+01
 0.63661067E+00, 0.12333333E+01
 0.71621657E+00, 0.12333333E+01
 0.79582896E+00, 0.12333333E+01
 0.87544783E+00, 0.12333333E+01
 0.95507315E+00, 0.12333333E+01
 0.10347049E+01, 0.12333333E+01
 0.11143430E+01, 0.12333333E+01
 0.11939876E+01, 0.12333333E+01
 0.12736385E+01, 0.12333333E+01
 0.13532957E+01, 0.12333333E+01
 0.14329592E+01, 0.12333333E+01
 0.15126291E+01, 0.12333333E+01
 0.15923052E+01, 0.12333333E+01
 0.16719875E+01, 0.12333333E+01
 0.17516761E+01, 0.12333333E+01
 0.18313709E+01, 0.12333333E+01
 0.19110718E+01, 0.12333333E+01
 0.19907790E+01, 0.12333333E+01
 0.20704922E+01, 0.12333333E+01
 0.21502116E+01, 0.12333333E+01
 0.22299370E+01, 0.12333333E+01
 0.23096685E+01, 0.12333333E+01
 0.23894061E+01, 0.12333333E+01
 0.24691496E+01, 0.12333333E+01
 0.25488992E+01, 0.12333333E+01
 0.26286547E+01, 0.12333333E+01
 0.27084162E+01, 0.12333333E+01
 0.27881836E+01, 0.12333333E+01
 0.28679570E+01, 0.12333333E+01
 0.29477362E+01, 0.12333333E+01
 0.30275212E+01, 0.12333333E+01
 0.31073121E+01, 0.12333333E+01
 0.31871089E+01, 0.12333333E+01
 0.32669114E+01, 0.12333333E+01
